plan_rows,exe_times
31886,2248.124
1633644,12070.094
3243311,2014.023
8522467,17044.021
3168058,1997.088
324,14231.153
2402343,5560.464
61722,1273.561
23062064,49807.604
2039083,1639.548
171544,9381.410
226929,3149.082
1112553,16480.433
24865144,15836.267
11159,2716.295
7262,3642.095
357179,3798.555
1589450,1083.592
158348,10837.051
3120028,31029.488
358,1546.430
559827,6745.571
4559,7346.375
207499594,210496.932
420202,10164.429
1260985,4677.079
6997,4039.171
5629043,32263.717
26439,1834.000
758421,4597.334
64166,4923.133
13205,2644.362
3546695,14779.098
636784,1374.691
1211192,1522.610
29394,3982.540
10613366,26546.334
13631,1718.259
502726,21815.789
130132,4881.621
508547,3466.344
1895,9956.192
4081444,1789.553
246,1194.275
282996,3528.999
1704358,18495.072
104,481.508
8427864,53307.785
3116701,16700.991
3819644,35321.422
4380012,24270.264
5752270,19137.479
315,13227.955
53,983.655
182,7080.079
79,863.086
37765504,80854.197
5774548,14519.450
414646,1007.000
1100838,19517.396
282048,9891.682
2557611,5991.111
264964,13585.209
15530,2615.324
1854,8286.582
639688,13281.463
4381150,8556.214
36135249,99757.590
9540712,15723.676
16934,8728.518
805405,1181.003
23771,6280.755
586812,11570.671
3169407,1938.724
2312715,14608.060
13188056,51815.223
321840,2857.143
382934,1081.251
5019161,17864.134
246,1223.978
19,1025.421
26832518,15215.200
1628018,1660.288
51860,1964.393
746,6422.441
323871,7649.080
942112,1246.370
9304038,44982.345
4976,1237.464
192086,993.459
594457,1111.825
1251573,33379.604
3596118,20404.348
388564,969.730
53,798.281
132460136,151944.518
1948,19148.010
44231,2701.022
28163,8935.411
3275846,1996.147
1411,2804.041
104,858.251
925595,15572.567
24800,7620.107
3816,3717.036
249447,3753.631
169080,19886.545
603,7600.829
4705488,35914.495
53,820.884
960661,3844.224
957148,4568.450
444948,2789.954
160617,2562.723
1963,1165.580
17190915,19243.625
957409,4216.599
12131508,16187.659
3061575,6583.696
99,2339.995
895,11083.091
14720853,8385.184
457424,19362.400
230606,22487.255
500,11083.522
3060,937.640
2275,1656.230
55,10454.440
1535,972.911
1055,7796.213
280,20411.614
2058452,1705.367
38461,839.374
330682,8757.218
31772,1459.502
2516042,15877.197
1304,944.693
2344113,1600.306
304196,10455.228
246728,3673.964
492920,9627.622
8654066,16525.095
86241,3226.101
57,1371.287
131813,8680.497
648865,1484.806
193826,18445.521
586804,1359.634
5570022,12375.893
33910,907.768
181,1278.493
659791,7832.170
1279109,4286.695
45,1763.813
420,14956.083
134,1921.250
1213881,20970.382
10664042,37292.954
1349440,11610.012
27795,6637.518
490,7581.453
150,1255.549
16725524,56291.314
11839,1640.161
682529,4821.510
12559685,48689.514
17042355,38682.948
195,5433.371
1274874,10657.209
246,1249.497
246,1008.735
12350770,18130.581
878031,14401.008
516,12450.597
1160340,1378.205
2771592,15079.049
3384,16179.369
246,1258.482
309,7865.015
113550,2938.193
108276,14461.394
3595874,12007.994
885446,15752.221
3603812,20396.047
33570,24418.244
38,1322.125
3713378,19777.823
240171,12634.377
103679,3769.169
82,17838.517
1477451,1584.368
176,10081.643
62855,3630.699
70820,8209.643
1357462,12593.009
240,1225.096
3395253,27066.598
1213801,21412.343
7739193,14644.641
2381,1526.243
4653,3304.062
19013340,77252.626
1338766,11712.346
867707,5063.629
18139453,53809.589
1492004,1594.610
331559,11567.975
2616066,32900.463
460594,4205.974
246,1136.006
7979485,16036.893
77444,4994.498
559245,18221.251
563410,11486.966
1651375,1650.390
30134,7752.835
415296,3378.259
122088,14493.168
190631,20633.658
41273948,89819.313
1289916,1272.839
12195,6891.451
471267,7723.398
2248377,18389.321
17559,6765.854
99122,892.117
680392,16897.069
1868428,1668.934
3700162,32250.518
9390433,30003.893
11796,2767.053
80501,14232.297
970844,15897.557
2474,1471.627
1343499,9638.391
246,1250.932
6612,12923.454
1203150,7978.965
51,863.337
16432,2915.351
1430535,6165.729
53231,2973.311
3504241,34785.348
104,781.761
222366,885.673
11588831,15606.591
53,783.436
519444,11259.001
4397646,20956.877
57,1305.622
3714546,19105.611
125506,7183.370
6546,9244.683
930,5974.985
1159321,4373.703
3036001,22300.954
40970,9687.091
310699,3312.544
2665759,1903.772
865189,5164.258
4415153,22035.543
500,10973.272
97504,2084.750
246,1186.648
3149167,6521.065
511865,8321.132
246,1252.386
7287,15881.883
687754,17515.902
241565,3441.929
25574024,89341.325
144251,2291.240
240185,4546.990
3224140,6734.832
51,792.171
38722,2267.761
787163,948.604
2863000,6976.196
56,1454.871
28507443,56917.767
7310567,32996.709
224,2154.534
500,10906.195
479507,948.147
3917,2148.112
246,1275.237
3999775,35876.425
9111,1132.262
549942,11938.833
4341785,32293.924
285219,20238.542
1305615,4636.838
9916784,69419.508
298460,11628.423
436697,2896.071
106034,17951.253
1,1908.521
149,9532.915
1839616,38515.857
7557,3690.844
525381,795.734
20533853,16254.488
2028550,20228.906
1004713,19092.379
34861835,18501.483
233791,5125.562
2309,1617.108
3036,8695.395
257199,1005.374
11888738,56447.504
245456,14962.371
11702863,40610.297
564040,5230.930
4,1441.185
1517683,12746.063
2,1462.279
175894,9539.973
998014,18703.246
1474648,1494.097
6583808,14772.883
12765235,47986.022
7234621,21307.581
500,11305.970
246,1284.180
12410282,79053.816
225429,696.242
6949,2617.232
10588,1914.647
2737026,22838.923
8936005,63117.866
2054092,14221.768
2872183,1897.046
20048221,58291.753
10705008,35790.152
1561152,1737.916
2578891,6156.381
1798516,4996.121
1047,17414.354
11856984,27005.706
467986,28348.676
12352,2758.022
8232,860.839
23660,8266.848
852930,1178.052
236480,18384.355
19814881,79793.380
4035003,2106.569
1790646,14197.823
17991795,69942.077
304,3753.327
125,16210.868
913322,1072.854
5759503,40437.690
1783659,1291.302
1254027,1133.402
308938,27574.994
62856,4964.655
139,1063.452
104,787.468
18956,3392.240
136434,3665.808
42803904,88866.661
26,2391.064
91226094,120545.425
14648488,61367.831
129,2028.482
4485358,2155.021
53,892.609
482513,3353.694
708497,4372.762
617685,1402.842
747479,11437.114
7966900,20995.092
183,1525.744
74,1306.546
8728,3133.185
555743,1357.363
566203,22380.684
1203796,4591.371
681803,1108.292
4492677,2153.549
16,913.551
934531,1228.446
175402,872.319
505233,6678.003
5404831,18935.563
2479,6308.029
6592493,13365.468
13043879,43697.819
449041,13075.161
666641,1011.931
3854193,22039.917
2807276,6248.639
12231796,42197.428
282361,14745.361
9030453,36621.775
10065627,34825.850
411098,8009.008
104,2613.378
31909,25328.178
273,34115.115
93987,14123.633
10563833,40624.426
6567182,46791.309
9638374,105050.072
1732711,4702.941
816958,9708.827
4095893,44886.555
1490,44550.439
246,3184.256
2386322,42356.318
4719203,48276.504
1219475,11040.097
13539,5109.403
6392,6730.315
246,3681.506
23937388,92574.890
104,32369.013
118930,29479.031
34709820,48275.494
41726928,225990.237
81038576,189214.748
7437,3466.836
13622206,21121.349
585,23121.628
500,31149.101
686,22049.011
107494,49969.309
25897553,147712.499
758410,3241.158
5580,4076.700
353875,29256.163
23060874,111796.091
246,4243.078
5321755,83653.082
6070248,39596.075
85265,9490.553
28,20443.930
3548581,43205.125
1366,4923.549
1967793,34387.473
17233420,93415.376
4522444,41284.197
191,2523.274
247693,9864.036
28373046,58646.413
1248536,13349.229
276006,10724.893
61622,2766.927
14401590,53715.700
3649153,2053.415
397338,17364.164
6247606,24168.782
1258,8213.485
209331,4703.483
8042823,35759.024
42595,1823.131
36237,1794.127
537450,5902.671
295026,7175.523
1015009,1026.356
2831292,1867.918
31684,4095.050
673946,1016.280
7207584,33086.805
4573161,17011.359
580659,15031.437
1695363,6968.978
1486619,1167.605
4325051,19519.904
931,19107.731
16209,2151.643
3724986,24029.377
687,6560.935
2737658,2052.570
53,758.929
150,1248.000
4115192,17487.998
3830786,2096.839
1970974,1809.501
53,981.281
1119882,1321.623
4984941,42002.824
120202,10058.822
9172421,37097.394
2020,8002.256
23202,834.831
22926,7591.834
4450392,31705.392
29005508,16931.647
3488,15347.472
246,1070.641
5704355,21947.476
236225,1390.616
1848613,1710.060
67838,2683.771
1490,16753.720
285667,2408.092
271273,5812.994
857343,1144.101
2395567,22865.249
51,937.064
246,1202.007
28744056,16186.785
410981,16537.946
15707,6916.258
1522047,1512.348
246,1109.834
113381,4933.088
17937,5355.178
24603456,42270.839
1880018,18113.831
322281,20231.617
246,1350.739
53,817.705
16538617,41505.360
112601,1365.162
114,2214.820
498,2244.727
1275885,1601.872
15896007,39455.772
2063826,1276.353
53,952.426
547,2776.204
54522,10994.579
13722687,7622.469
24381070,15218.584
40415,882.675
391420,930.415
380593,3701.322
1469765,5125.569
910105,1155.646
489182,4047.674
5490749,20142.456
389614,17444.066
79,7172.302
72326,11309.096
5244765,38282.339
1047079,4798.071
2741254,4466.215
48301,60323.059
1533248,3244.500
4095855,4427.205
47652,46365.348
190238,26948.378
3018360,4685.363
500,25790.072
55,27908.665
565954,2490.715
1773786,4511.982
225695,14928.872
2948872,36719.809
246,3846.434
294692,8097.058
12455,47060.581
21427,7828.608
13943166,78577.231
2839751,14960.915
121807,25137.161
9383,25400.197
468,41390.243
189366,50393.049
254,6397.461
1714646,4766.008
13306,8242.048
9800317,81130.334
31104,16983.392
123960,12754.805
988,19935.728
160,47543.699
246,3476.919
169515,8158.068
3435499,14687.992
76270,8198.897
1080072,36312.288
3226899,4836.446
4095675,5352.521
51,2307.358
53,2584.468
13443061,41949.648
1621718,21078.393
17337878,91669.588
444777,54910.876
544843,42243.280
596530,71667.417
1817,2714.564
887244,23686.852
2594,48568.409
367700,2603.055
246,3027.851
53,2390.937
5143514,79657.506
73209,47431.969
246,3442.582
2157158,3399.944
31954,22495.017
1166467,2883.613
624402,2316.989
1228749,68000.572
378377,3475.162
17704082,24576.527
725359,10680.616
1649851,1597.414
2,2162.439
319447,9792.911
60584,8864.609
40,6191.906
16,2380.228
321255,5630.534
11049029,34959.903
850413,23338.147
104,878.145
433184,4328.602
261464,11111.434
27615239,74739.197
246,1331.852
39957,4094.330
493490,22098.691
1641202,16210.312
51,916.247
895,13342.025
73278,6359.037
1112984,18020.419
1539711,1190.364
64548853,113391.692
254,2361.263
880108,1012.278
105294,10159.833
2751949,18429.022
76276255,107180.055
851237,19736.235
2803058,17045.433
4059,1696.844
7464544,13677.973
16653,9730.227
10732322,37763.438
316060,9589.034
2005,2944.255
328614,1271.217
910034,990.523
631393,6762.970
5003612,14700.471
104,767.651
138201,2359.328
1676469,17227.672
13821420,43132.644
3652749,1968.016
7086395,29232.642
4290357,2100.725
8273864,44558.635
1602821,31597.239
246,990.260
4610,3111.134
104,878.377
459610,684.930
449359,4909.222
26334280,16743.824
55,10949.494
9279271,39757.371
3325806,17305.549
498626,18206.028
246,971.430
1044726,15409.171
704974,17822.351
2031320,1249.702
81743,1928.678
165,17575.039
246,1161.733
435,14372.084
3673836,1718.383
5,1878.968
45592,2510.590
3085155,32169.679
127016,8269.139
53,857.938
246,1269.024
114976,10371.656
4673104,32225.453
2427284,33475.854
17937,5318.252
1071,1599.395
246,1299.287
356472,2899.187
235877,2682.261
43210,2915.752
228057,10199.850
3110211,1918.563
12966,1838.204
1019452,17580.829
92,9297.198
2470947,1289.973
11916,3942.462
695828,1364.827
1187818,1512.598
698269,1323.451
487,17219.488
224,12844.908
77562,10805.950
246,1289.963
30532729,64182.531
12,10578.188
1231340,8664.506
500,10514.892
6396537,35419.508
333153,3607.106
521786,6016.939
20866819,43354.317
2739689,25139.397
126746,5816.068
188427,2510.270
3860,964.599
1026511,1291.117
276,14205.754
461623,20219.991
71343,6388.473
500,10311.511
325,9737.682
111913,5322.767
500,10080.358
16,2690.419
214,7112.071
11727,13656.980
2081621,1797.043
78645,18235.201
59526,8065.849
61789,9243.230
744242,3902.507
3632924,32173.018
783992,1186.260
12499241,15020.005
4996121,58547.685
1989663,31839.396
22562218,41861.697
145603,11099.465
219755,3785.195
117248,1271.813
246,1237.240
10115658,52117.036
500,11108.526
890198,4448.867
69073,22774.717
125285,2367.866
42040503,154102.348
1660799,29495.147
308162,1364.426
115557,9199.545
55095,4662.799
1815385,9744.057
96,1286.320
973775,18566.632
2027,8312.315
51,885.265
128665,18026.586
2976043,6301.330
20564838,14990.295
77808,4610.475
53710716,108295.015
1868086,12373.701
33504974,18007.118
26453079,42519.545
20220,2850.761
426,8160.040
2318578,1782.468
615352,1203.556
509175,10074.716
13068,15572.842
807,1492.306
512380,1374.595
26500,3693.470
1231001,1619.916
241831,15710.824
1073925,15534.568
2742380,1837.318
78,402.006
2264640,1224.388
723378,1402.057
857145,1130.702
93519,4732.867
134,1988.369
67413,5238.024
488449,3197.099
246,1188.502
26406,9193.938
2344198,14798.288
386164,971.470
48230,2728.323
574517,980.981
1474579,13484.400
64232,2764.332
7115710,78506.295
9,2614.986
2471820,1808.396
4174853,56580.250
1124046,30841.065
2147420,25197.898
6626670,35379.198
22195908,15755.097
900,3042.872
328774,18523.002
4715293,25422.745
565957,1165.318
7857,8892.619
10450917,37563.793
3524,17438.256
255533,5225.327
1415,3608.495
2,1346.220
641,2920.737
403829,10984.609
969065,7847.509
32280,8355.293
1274978,14422.882
224,13945.082
14944043,14145.728
854182,16593.203
135316,6116.412
28976444,14883.468
64,13256.900
1304,1489.283
9241072,18980.470
51,898.663
3028851,1918.544
2270387,14594.914
8108,3022.169
737184,6876.406
2060351,19115.855
2048388,1670.823
3925926,2000.803
4121611,2056.001
246,1236.604
10357,2928.736
59919,2607.504
245075,6655.338
2336528,1507.666
411328,9692.936
30023,12334.059
16738,2941.226
784403,29735.391
20,1320.245
2393036,24164.388
246,1251.781
508,16350.019
4031056,23961.571
329042,22043.153
51,881.408
32846,10325.983
246,1243.095
79984,10061.515
1232763,14275.737
2544046,6212.130
382484,11902.683
204198,1264.005
729647,17700.342
75149,21699.138
566300,1287.096
246,1109.317
31572793,16690.540
65,1222.981
2209246,1231.120
3289972,1884.227
3052394,21165.505
478774,890.797
500,11156.484
679,18875.513
53,950.321
1507374,914.774
590067,20540.354
59,1999.671
101,13037.527
3050998,16597.754
1778,17852.750
8170367,52990.996
1366,1640.375
1434,8605.353
149043,11160.441
89,2002.611
939098,1224.200
2163957,11101.580
246,1287.136
53,824.234
129427,1067.591
4413486,35802.184
115141,4277.626
53,812.923
1214388,1370.409
1650460,1695.698
169664,11266.177
86093,2525.804
43303,2113.998
2457148,1339.604
53,940.951
19264371,40840.958
168762,5502.967
841712,13658.808
288601,1328.898
1213479,4836.856
12454196,18172.179
170,14317.855
9866633,38000.565
7826394,26215.405
4468,2171.851
378649,3817.597
127477,10101.852
2165754,15660.718
24,10692.245
781274,16746.849
58586,4176.800
895,11512.970
2695110,1756.125
1282451,15270.350
15822,6994.394
6456041,33182.296
10574971,40131.943
337815,6093.081
2915,16866.708
103,11836.586
1429792,1608.399
441740,3832.731
66176,3482.349
1846347,5747.577
1801255,24386.017
243657,5254.593
1055,8865.666
35439,3508.486
1457130,11759.982
5638045,36816.534
18645692,16438.087
11443,7838.747
3458610,32416.032
736726,3862.497
1795986,5778.030
30489,11610.460
30330627,47208.076
3229207,1933.516
104,861.045
246,1257.133
104,852.355
3402367,20636.277
3012821,6571.144
1651045,15484.674
20032,3390.254
444270,17518.014
4295046,2083.178
4436,929.586
245,8077.969
3837456,24013.776
47835,2968.852
11050714,40361.209
525801,26208.325
2098180,15336.258
21423934,92274.993
183068,3925.293
7230690,35817.343
104,763.799
4687453,36266.603
13547131,12943.275
128490,859.806
1490,16905.744
54433,10171.807
104,11428.073
74601580,70403.027
104,807.517
246,1201.826
53,911.840
357,21121.387
35957774,18286.693
21,926.522
24095,19051.209
5976601,31978.980
4531323,46165.512
340562,19395.718
1251653,10213.125
7097232,15478.984
357246,6108.423
781946,16156.208
1659710,1574.998
832787,28770.092
45805,3157.590
44733,8808.173
263103,18411.118
1172,7223.943
417796,8679.421
553397,17508.177
2114317,13210.287
126,13475.793
5568808,35073.355
95109,16034.823
478,6120.611
22649166,62311.124
17526,20203.378
90,5842.523
297003,9696.826
301818,2714.908
59639,3326.639
12776215,22143.223
334113,3490.069
1434853,1727.000
246,1368.308
7936849,27193.090
142342,10343.227
638496,1052.346
7609019,32998.800
96,11494.467
5808357,36270.069
106073,18752.279
17637190,47672.782
45203970,53798.578
631193,1125.739
8353423,16793.824
295150,17426.725
215635,5426.394
895,11983.189
1026,30215.478
711233,37970.342
280993,37738.294
104,1932.613
15973994,45785.118
7690884,40532.730
1071,4759.089
729363,42168.383
3812358,57316.705
826,27167.398
666688,14657.335
784659,2672.844
4726537,40345.421
46073,10066.286
332,38141.802
360398,17090.597
31487,5641.514
486300,6934.346
200051,6327.411
18659,23903.158
337744,2459.321
538976,53093.977
240099,47469.251
27256,44735.117
246,3210.597
9474,45147.290
9297689,58209.604
1937839,57330.328
347,6746.212
3741164,71606.410
176,40091.843
484248,3387.514
1818,28842.561
1550,8537.911
1909431,76047.813
68706,25078.915
30256368,55263.782
394810,3365.411
2716294,4575.791
4109732,37177.714
232606,5853.061
17629,3832.189
678857,14346.560
2125991,34010.182
14693,8076.159
1288414,53662.433
857174,9389.298
39399564,124199.252
1336,5345.974
41311,27352.700
5804,12512.302
1111165,3535.950
7249609,49395.957
2206184,46090.572
10375262,49153.046
822454,67795.081
8892468,44449.542
115,6070.190
3780959,74676.525
1685622,33364.124
469411,61921.245
158043,22570.177
3451054,27549.529
2073516,1658.117
3,1366.369
852995,15599.405
2126163,5418.580
3013818,29857.127
198969,2284.452
48420,2636.666
21619470,14689.533
312798,2669.789
130982,3267.989
79,6511.567
373456,935.450
5458697,16554.507
13202,5579.997
4488516,2190.603
6,1605.403
552760,1309.116
961628,8765.451
1817,13502.327
